row_index,column,i,j,sent_i,sent_j,mi_bits_per_token
8,raw,2,3,"the fabric's surface and inner layers are made of real silk and acrylonitrile, co-polymerized (acron) for enhanced durability and stability, while the core layer is composed of stretch yarns.","this unique fabric responds to temperature changes, providing a visual cue for treatment planning and real-time monitoring of radiation exposure.",0.14229982118509477
8,raw,3,4,"this unique fabric responds to temperature changes, providing a visual cue for treatment planning and real-time monitoring of radiation exposure.","by integrating advanced materials science and radiation oncology, we aim to enhance the accuracy and safety of impt.",1.4775352863007511
8,raw,4,5,"by integrating advanced materials science and radiation oncology, we aim to enhance the accuracy and safety of impt.","preliminary results demonstrate that the temperature-sensitive fabric can be used as a real-time dosimeter, enabling healthcare professionals to adjust treatment plans and minimize side effects.",1.2098129893903324
8,raw,5,6,"preliminary results demonstrate that the temperature-sensitive fabric can be used as a real-time dosimeter, enabling healthcare professionals to adjust treatment plans and minimize side effects.",this novel approach has the potential to revolutionize radiation therapy and improve patient outcomes.,1.4591661633273962
8,cot,0,1,"we present a novel approach to developing personalized, adaptive, and wearable radiation therapy systems for cancer treatment.","building upon the principles of chance-constrained optimization in intensity-modulated proton therapy (impt) planning, we integrate temperature-sensitive color-changing fabrics to create a wearable, real-time radiation dosimetry system.",1.1214744447399525
8,cot,1,2,"building upon the principles of chance-constrained optimization in intensity-modulated proton therapy (impt) planning, we integrate temperature-sensitive color-changing fabrics to create a wearable, real-time radiation dosimetry system.","this system, inspired by the anti-pilling color-changing fabric concept, utilizes a thermo-sensitive coating to indicate radiation exposure levels.",1.9888115021611397
8,cot,2,3,"this system, inspired by the anti-pilling color-changing fabric concept, utilizes a thermo-sensitive coating to indicate radiation exposure levels.","by leveraging the probabilistic framework of chance-constrained optimization, we generate impt plans that account for patient setup uncertainties and range uncertainties.",-0.15378619847092004
8,cot,3,4,"by leveraging the probabilistic framework of chance-constrained optimization, we generate impt plans that account for patient setup uncertainties and range uncertainties.","the temperature-sensitive coating is integrated into the fabric to provide a real-time visual cue of radiation exposure, allowing for precise control of dose delivery.",-0.08681856198205443
8,cot,4,5,"the temperature-sensitive coating is integrated into the fabric to provide a real-time visual cue of radiation exposure, allowing for precise control of dose delivery.","this wearable system enables patients to receive personalized radiation therapy plans, while also providing an intuitive means of monitoring radiation exposure.",1.0108493562948646
8,cot,5,6,"this wearable system enables patients to receive personalized radiation therapy plans, while also providing an intuitive means of monitoring radiation exposure.","our system has the potential to improve treatment outcomes, reduce side effects, and enhance patient experience.",1.1732670200472874
8,cot,6,7,"our system has the potential to improve treatment outcomes, reduce side effects, and enhance patient experience.",the feasibility of our approach is demonstrated through simulations and prototype development.,-0.6223611859138836
8,got,0,1,"title: adaptive radiation therapy with self-adjusting textiles for personalized cancer treatment this study integrates two innovative technologies to develop a novel, adaptive radiation therapy system for cancer treatment.","building on the concept of intensity-modulated proton therapy (impt) with chance-constrained optimization, we introduce a new dimension of personalization by incorporating a thermochromic textile for real-time temperature monitoring and feedback.",2.1441403850102994
8,got,1,2,"building on the concept of intensity-modulated proton therapy (impt) with chance-constrained optimization, we introduce a new dimension of personalization by incorporating a thermochromic textile for real-time temperature monitoring and feedback.","the textile, inspired by the anti-pilling color-changing fabric described in paper 2, is designed to change color in response to changes in body temperature, allowing for real-time monitoring of tumor temperature and surrounding tissue temperature during radiation therapy.",1.4268272335897572
8,got,2,3,"the textile, inspired by the anti-pilling color-changing fabric described in paper 2, is designed to change color in response to changes in body temperature, allowing for real-time monitoring of tumor temperature and surrounding tissue temperature during radiation therapy.",this information is then fed into the chance-constrained optimization algorithm to adjust the radiation beam intensities and optimize the treatment plan in real-time.,0.595101247821525
8,got,3,4,this information is then fed into the chance-constrained optimization algorithm to adjust the radiation beam intensities and optimize the treatment plan in real-time.,the proposed system aims to improve the accuracy and efficacy of cancer treatment by maximizing the delivery of radiation to the tumor while minimizing exposure to surrounding healthy tissues.,1.1246621431736947
8,got,4,5,the proposed system aims to improve the accuracy and efficacy of cancer treatment by maximizing the delivery of radiation to the tumor while minimizing exposure to surrounding healthy tissues.,"this innovative approach has the potential to revolutionize cancer treatment by providing a personalized, adaptive therapy that responds to individual patient needs and conditions.",0.44934767104180323
8,tot,0,1,we propose an innovative approach to radiation therapy planning that combines probabilistic optimization techniques with responsive materials to create adaptive treatment plans that dynamically adjust to changing patient conditions.,"building on the principles of chance-constrained optimization, we develop a framework that integrates with color-changing fabrics to create a novel radiation therapy system.",2.4446209053611603
8,tot,1,2,"building on the principles of chance-constrained optimization, we develop a framework that integrates with color-changing fabrics to create a novel radiation therapy system.","these fabrics, inspired by the anti-pilling color-changing fabric of paper 2, are infused with thermochromic materials that respond to changes in temperature, mimicking the uncertainty of patient setup and range in radiation therapy.",1.1861784455781619
8,tot,2,3,"these fabrics, inspired by the anti-pilling color-changing fabric of paper 2, are infused with thermochromic materials that respond to changes in temperature, mimicking the uncertainty of patient setup and range in radiation therapy.","by integrating these smart fabrics into the treatment planning process, we can create a real-time feedback loop that adjusts treatment plans to ensure optimal dose delivery and minimize side effects.",1.0314425589091774
8,tot,3,4,"by integrating these smart fabrics into the treatment planning process, we can create a real-time feedback loop that adjusts treatment plans to ensure optimal dose delivery and minimize side effects.","our approach, dubbed ""adaptive radiation therapy planning with responsive materials"" (art-rm), yields plans that are not only more robust against uncertainties but also more comfortable and aesthetically pleasing for patients.",1.2704578557028778
8,tot,4,5,"our approach, dubbed ""adaptive radiation therapy planning with responsive materials"" (art-rm), yields plans that are not only more robust against uncertainties but also more comfortable and aesthetically pleasing for patients.","we demonstrate the feasibility of art-rm in a prostate cancer case study, achieving improved target dose homogeneity and normal tissue sparing while reducing treatment time to 50 seconds.",2.1871446468585445
8,tot,5,6,"we demonstrate the feasibility of art-rm in a prostate cancer case study, achieving improved target dose homogeneity and normal tissue sparing while reducing treatment time to 50 seconds.","our results show promise for a new generation of radiation therapy systems that prioritize patient comfort, precision, and outcomes.",0.877576560488257
8,one_shot,0,1,"this paper presents a novel approach to designing adaptive, patient-specific fabrics for radiation therapy immobilization devices.","building on the concept of color-changing fabrics, we integrate a temperature-sensitive material into a fabric structure that can detect and respond to changes in body temperature and radiation exposure.",1.7405229008329166
8,one_shot,1,2,"building on the concept of color-changing fabrics, we integrate a temperature-sensitive material into a fabric structure that can detect and respond to changes in body temperature and radiation exposure.","by leveraging probabilistic frameworks from intensity-modulated proton therapy (impt) planning, we develop a chance-constrained optimization model to ensure optimal fabric design under uncertainty.",0.4751013850779054
8,one_shot,2,3,"by leveraging probabilistic frameworks from intensity-modulated proton therapy (impt) planning, we develop a chance-constrained optimization model to ensure optimal fabric design under uncertainty.",our method generates fabrics that adjust color and stiffness to improve patient comfort and reduce motion artifacts during radiation therapy.,1.7762196198460012
8,one_shot,3,4,our method generates fabrics that adjust color and stiffness to improve patient comfort and reduce motion artifacts during radiation therapy.,"with its unique combination of adaptive materials and optimized design, this fabric has the potential to enhance the accuracy and efficiency of radiation therapy treatments, particularly for patients with high motion variability.",1.5182796961166591
8,few_shot,0,1,"we develop an innovative textile technology that combines precision cancer therapy planning with adaptive, color-changing fabrics.","by integrating probabilistic optimization methods from intensity-modulated proton therapy (impt) planning with thermosensitive color-changing coatings, we create fabrics that dynamically adjust color in response to changes in temperature, simulating the variable probability of cancer treatment outcomes.",1.3130424798830178
8,few_shot,1,2,"by integrating probabilistic optimization methods from intensity-modulated proton therapy (impt) planning with thermosensitive color-changing coatings, we create fabrics that dynamically adjust color in response to changes in temperature, simulating the variable probability of cancer treatment outcomes.","this interdisciplinary approach enables the creation of anti-pilling fabrics that not only reflect therapeutic successes but also adapt to individual patient needs, providing a unique, personalized experience.",1.2975606016523478
8,few_shot,2,3,"this interdisciplinary approach enables the creation of anti-pilling fabrics that not only reflect therapeutic successes but also adapt to individual patient needs, providing a unique, personalized experience.","our method demonstrates improved robustness and accuracy in cancer treatment planning while offering a novel textile design that responds to environmental changes, showcasing a novel synergy between precision medicine and adaptive materials.",0.6876650622383024
8,gen_abs,0,1,this study presents a novel approach to designing and optimizing personalized anti-pilling color-changing fabrics for cancer patients undergoing intensity-modulated proton therapy (impt).,"building on the probabilistic framework of chance-constrained optimization (cco) developed for impt planning, we introduce a holonomic gradient method (hgm) to derive pfaffian systems for a-hypergeometric systems, facilitating the optimization of fabric properties under various uncertainties.",1.738766270037004
8,gen_abs,1,2,"building on the probabilistic framework of chance-constrained optimization (cco) developed for impt planning, we introduce a holonomic gradient method (hgm) to derive pfaffian systems for a-hypergeometric systems, facilitating the optimization of fabric properties under various uncertainties.","the holonomic gradient method, inspired by the hilbert-driven buchberger algorithm and macaulay type matrices, enables the efficient derivation of pfaffian systems, which are then used to optimize the fabric's color-changing properties and anti-pilling resistance under temperature and mechanical uncertainties.",2.1767985145479396
8,gen_abs,2,3,"the holonomic gradient method, inspired by the hilbert-driven buchberger algorithm and macaulay type matrices, enables the efficient derivation of pfaffian systems, which are then used to optimize the fabric's color-changing properties and anti-pilling resistance under temperature and mechanical uncertainties.","our approach is demonstrated through simulations and experiments on a silk-based fabric, showcasing improved color-changing performance and anti-pilling resistance compared to conventional designs.",2.9803977696634645
8,gen_abs,3,4,"our approach is demonstrated through simulations and experiments on a silk-based fabric, showcasing improved color-changing performance and anti-pilling resistance compared to conventional designs.","this interdisciplinary research has significant implications for cancer treatment and tailored textile innovations, highlighting the potential of chance-constrained optimization and holonomic gradient method in real-world applications.",0.41002383792202207
9,raw,0,1,"the increasing adoption of electric vehicles (evs) poses significant challenges to power grid stability, with uncoordinated charging activities threatening voltage instability.","to address this issue, various scheduling schemes have been proposed to coordinate ev charging, but their impact on ev owner comfort remains understudied.",2.680575598900106
9,raw,1,2,"to address this issue, various scheduling schemes have been proposed to coordinate ev charging, but their impact on ev owner comfort remains understudied.",this paper investigates the trade-offs between grid stability and ev owner comfort by analyzing the effects of three heuristic scheduling schemes under normal and faulty grid conditions.,2.7247610375944773
9,raw,2,3,this paper investigates the trade-offs between grid stability and ev owner comfort by analyzing the effects of three heuristic scheduling schemes under normal and faulty grid conditions.,"we find that while these schemes can improve grid stability, they can also compromise ev owner comfort, with potential negative impacts on state of charge.",3.444907603187984
9,raw,3,4,"we find that while these schemes can improve grid stability, they can also compromise ev owner comfort, with potential negative impacts on state of charge.","recognizing the tension between these competing interests, we explore the applicability of state immunity doctrine in the context of ev charging.",1.3964444345230318
9,raw,4,5,"recognizing the tension between these competing interests, we explore the applicability of state immunity doctrine in the context of ev charging.","specifically, we examine the implications of imposing ev scheduling on owners in jurisdictions with strong state sovereignty, such as china, and its potential impact on international law.",2.1339411258835312
9,raw,5,6,"specifically, we examine the implications of imposing ev scheduling on owners in jurisdictions with strong state sovereignty, such as china, and its potential impact on international law.","our results suggest that a nuanced approach is needed to balance the interests of grid operators, ev owners, and the state, and that compensation mechanisms may be necessary in electricity contracts where ev scheduling is imposed.",1.7042930356021575
9,cot,0,1,the proliferation of electric vehicles (evs) presents a double-edged sword for power grid stability and state sovereignty.,"on one hand, ev charging poses a significant threat to grid stability, particularly when uncoordinated charging leads to voltage instability due to high power requirements.",1.9349056040400028
9,cot,1,2,"on one hand, ev charging poses a significant threat to grid stability, particularly when uncoordinated charging leads to voltage instability due to high power requirements.","on the other hand, the coordination of ev charging scheduling, as proposed in various schemes, may infringe on the sovereignty of ev owners, potentially limiting their autonomy and comfort in managing their vehicle's state of charge.",1.6850010537242728
9,cot,2,3,"on the other hand, the coordination of ev charging scheduling, as proposed in various schemes, may infringe on the sovereignty of ev owners, potentially limiting their autonomy and comfort in managing their vehicle's state of charge.",this paper bridges the gap between these two concerns by investigating the impact of ev scheduling schemes on grid stability and state sovereignty.,1.9556776686112127
9,cot,3,4,this paper bridges the gap between these two concerns by investigating the impact of ev scheduling schemes on grid stability and state sovereignty.,we develop a novel framework that integrates power grid simulation and state immunity analysis to evaluate the effects of different scheduling schemes on grid stability and the corresponding implications for ev owners' comfort and state sovereignty.,2.4517210371193805
9,cot,4,5,we develop a novel framework that integrates power grid simulation and state immunity analysis to evaluate the effects of different scheduling schemes on grid stability and the corresponding implications for ev owners' comfort and state sovereignty.,"our results demonstrate the need for a nuanced approach that balances grid stability with the rights of ev owners, and suggest potential avenues for compensation mechanisms in electricity contracts to address these concerns.",2.048608837970233
9,got,0,1,this paper investigates the intersection of state sovereignty and electric vehicle (ev) charging infrastructure in the context of china's international law practice.,"building on the concept of state immunity, we examine the implications of imposing ev charging schedules on vehicle owners in china, hong kong, and macau.",2.373730344606114
9,got,1,2,"building on the concept of state immunity, we examine the implications of imposing ev charging schedules on vehicle owners in china, hong kong, and macau.","our research reveals that uncoordinated ev charging can lead to voltage instability in the power grid, exacerbating the need for scheduling schemes.",1.8811606816800732
9,got,2,3,"our research reveals that uncoordinated ev charging can lead to voltage instability in the power grid, exacerbating the need for scheduling schemes.","however, we also identify potential conflicts with state immunity principles, as ev owners in china may be subject to mandatory charging schedules without explicit consent.",2.8715282801183846
9,got,3,4,"however, we also identify potential conflicts with state immunity principles, as ev owners in china may be subject to mandatory charging schedules without explicit consent.","to address these concerns, we propose a novel framework that integrates ev charging scheduling with state immunity considerations.",4.49880817259478
9,got,4,5,"to address these concerns, we propose a novel framework that integrates ev charging scheduling with state immunity considerations.","our framework includes compensation mechanisms for ev owners and explicit waivers for state immunity, ensuring that the interests of both the state and ev owners are protected.",2.341441633802527
9,got,5,6,"our framework includes compensation mechanisms for ev owners and explicit waivers for state immunity, ensuring that the interests of both the state and ev owners are protected.","through a simulation-based study, we demonstrate the feasibility and effectiveness of our proposed framework in mitigating voltage instability while respecting state sovereignty.",1.637770490213725
9,tot,0,1,"the integration of electric vehicles (evs) into urban transportation systems poses significant challenges to power grid stability, particularly when ev charging schedules are not coordinated.","in response, various scheduling schemes have been proposed to mitigate voltage instability.",2.8506127820163547
9,tot,1,2,"in response, various scheduling schemes have been proposed to mitigate voltage instability.","however, these schemes often disregard the potential impacts on ev owners' comfort, leading to a need for compensation mechanisms in electricity contracts.",2.0046634870564666
9,tot,2,3,"however, these schemes often disregard the potential impacts on ev owners' comfort, leading to a need for compensation mechanisms in electricity contracts.","drawing on the concept of state immunity, this paper examines the implications of imposing ev scheduling on owners in a jurisdiction where state sovereignty is paramount, such as china.",2.0857770405441
9,tot,3,4,"drawing on the concept of state immunity, this paper examines the implications of imposing ev scheduling on owners in a jurisdiction where state sovereignty is paramount, such as china.","by applying an absolute state immunity doctrine, chinese authorities may claim immunity from liability in cases where ev owners experience discomfort due to imposed scheduling.",3.71833817626319
9,tot,4,5,"by applying an absolute state immunity doctrine, chinese authorities may claim immunity from liability in cases where ev owners experience discomfort due to imposed scheduling.","this study investigates the feasibility of implementing compensation mechanisms in electricity contracts, particularly in china, to balance the interests of grid operators, ev owners, and the state.",1.3102639281756783
9,tot,5,6,"this study investigates the feasibility of implementing compensation mechanisms in electricity contracts, particularly in china, to balance the interests of grid operators, ev owners, and the state.",we propose a novel approach that combines scheduling schemes with a state immunity-based framework for designing fair and efficient ev charging policies.,1.5374471625553192
9,tot,6,7,we propose a novel approach that combines scheduling schemes with a state immunity-based framework for designing fair and efficient ev charging policies.,"our results provide valuable insights for policymakers and industry stakeholders in addressing the complex relationships between grid stability, ev owner comfort, and state sovereignty.",1.9402047334783876
9,one_shot,0,1,"as the world transitions to electric vehicles (evs), the integration of evs into the power grid poses significant challenges, particularly in terms of voltage stability.","to mitigate this issue, various scheduling schemes have been proposed to coordinate ev charging.",2.9036539513689537
9,one_shot,1,2,"to mitigate this issue, various scheduling schemes have been proposed to coordinate ev charging.","however, these schemes often overlook the potential impact on ev owners' comfort, which is closely tied to their state of charge.",2.6318425949516207
9,one_shot,2,3,"however, these schemes often overlook the potential impact on ev owners' comfort, which is closely tied to their state of charge.","meanwhile, china's stance on state immunity, as exemplified in the fg hemisphere associates llc v.",0.27533252921109796
9,one_shot,3,4,"meanwhile, china's stance on state immunity, as exemplified in the fg hemisphere associates llc v.","democratic republic of the congo case, emphasizes the importance of state sovereignty in international law.",2.72016703702463
9,one_shot,4,5,"democratic republic of the congo case, emphasizes the importance of state sovereignty in international law.",we investigate the intersection of ev charging scheduling and state immunity by analyzing the implications of coordinated ev charging on ev owners' comfort in the context of china's international law framework.,0.5939221347672096
9,one_shot,5,6,we investigate the intersection of ev charging scheduling and state immunity by analyzing the implications of coordinated ev charging on ev owners' comfort in the context of china's international law framework.,"our results indicate that compensation mechanisms in electricity contracts may be necessary to balance the need for grid stability with ev owners' comfort, particularly in jurisdictions where state sovereignty is prioritized, such as china.",2.793203941262444
9,few_shot,0,1,"the uncoordinated charging of electric vehicles (evs) using level 2 chargers poses a significant challenge to power grid stability, prompting the need for coordinated charging scheduling.","however, imposing ev scheduling on owners may compromise their comfort, as demonstrated by the negative impact of certain scheduling schemes on ev state of charge.",2.7960468144812065
9,few_shot,1,2,"however, imposing ev scheduling on owners may compromise their comfort, as demonstrated by the negative impact of certain scheduling schemes on ev state of charge.","this paper explores the intersection of state sovereignty and ev charging, leveraging the absolute state immunity doctrine to analyze the implications of ev scheduling on international trade and energy law.",1.256577823882344
9,few_shot,2,3,"this paper explores the intersection of state sovereignty and ev charging, leveraging the absolute state immunity doctrine to analyze the implications of ev scheduling on international trade and energy law.","by integrating insights from power grid operations and public international law, we propose a novel framework for ev charging coordination that balances grid stability with owner comfort, while respecting state sovereignty and immunity principles.",1.940350918731621
9,few_shot,3,4,"by integrating insights from power grid operations and public international law, we propose a novel framework for ev charging coordination that balances grid stability with owner comfort, while respecting state sovereignty and immunity principles.","this framework enables the development of electricity contracts that incorporate compensation mechanisms for ev owners, promoting a more sustainable and equitable energy transition.",1.8936211687003854
9,gen_abs,0,1,this interdisciplinary study explores the intersection of electric vehicle charging scheduling and state immunity in the context of global energy governance.,"building on previous research on electric vehicle (ev) charging management, this project investigates the economic and social impacts of ev scheduling schemes on ev owners, particularly in regions with strong state sovereignty, such as china.",1.4696901256989934
9,gen_abs,1,2,"building on previous research on electric vehicle (ev) charging management, this project investigates the economic and social impacts of ev scheduling schemes on ev owners, particularly in regions with strong state sovereignty, such as china.","by applying the concept of ""etymological families of vernacular russian words"" as a framework for analyzing linguistic and cultural nuances in international contracts, we identify a need for more nuanced understanding of state immunity in energy agreements.",0.4046583231804042
9,gen_abs,2,3,"by applying the concept of ""etymological families of vernacular russian words"" as a framework for analyzing linguistic and cultural nuances in international contracts, we identify a need for more nuanced understanding of state immunity in energy agreements.","our research demonstrates that ev scheduling schemes can have significant economic implications for ev owners, particularly if they are imposed without explicit waiver of state immunity.",0.8165780978455378
9,gen_abs,3,4,"our research demonstrates that ev scheduling schemes can have significant economic implications for ev owners, particularly if they are imposed without explicit waiver of state immunity.","we propose a novel approach to mitigating these impacts by incorporating linguistic and cultural considerations into international energy contracts, ensuring that ev owners' rights are protected while respecting state sovereignty.",1.9525799171038718
9,gen_abs,4,5,"we propose a novel approach to mitigating these impacts by incorporating linguistic and cultural considerations into international energy contracts, ensuring that ev owners' rights are protected while respecting state sovereignty.","our findings contribute to a more comprehensive understanding of the complex relationships between energy governance, state immunity, and ev charging management.",1.9406966038598552
10,raw,0,1,"in intensity-modulated proton therapy (impt) planning, chance-constrained optimization has been proposed to improve robustness against uncertainties.","however, the robustness of treatment plans is still limited by the mechanical and electrical properties of the treatment equipment.",1.0301176045669302
10,raw,1,2,"however, the robustness of treatment plans is still limited by the mechanical and electrical properties of the treatment equipment.",we propose an integrated approach that combines chance-constrained optimization with novel conductive pastes for improved conduction reliability between electrodes.,0.7518703133890096
10,raw,2,3,we propose an integrated approach that combines chance-constrained optimization with novel conductive pastes for improved conduction reliability between electrodes.,"by incorporating solder particles with a positive zeta potential into the conductive paste, we can efficiently arrange and maintain stable electrical connections between the electrodes.",1.0457119594512647
10,raw,3,4,"by incorporating solder particles with a positive zeta potential into the conductive paste, we can efficiently arrange and maintain stable electrical connections between the electrodes.",this enables real-time monitoring and adjustment of the treatment plan in response to changing patient conditions and equipment performance.,-0.5509918254588352
10,raw,4,5,this enables real-time monitoring and adjustment of the treatment plan in response to changing patient conditions and equipment performance.,"our method is demonstrated using a conductive paste with a thermosetting component and solder particles, which is applied to the electrodes of an impt system.",0.1948697580743295
10,raw,5,6,"our method is demonstrated using a conductive paste with a thermosetting component and solder particles, which is applied to the electrodes of an impt system.","the results show that the integrated approach can yield more robust and efficient impt plans with improved target coverage, dose homogeneity, and normal tissue sparing.",0.6510100558946103
10,raw,6,7,"the results show that the integrated approach can yield more robust and efficient impt plans with improved target coverage, dose homogeneity, and normal tissue sparing.",this novel approach has significant implications for the development of more reliable and adaptive radiation therapy systems.,1.030109005434387
10,cot,0,1,this study proposes a novel approach to enhance the reliability and robustness of intensity-modulated proton therapy (impt) plans in the presence of uncertainties.,"building upon the concept of chance-constrained optimization, we integrate it with a conductive paste that efficiently arranges solder particles on electrodes, thereby improving conduction reliability.",0.7211456128123688
10,cot,1,2,"building upon the concept of chance-constrained optimization, we integrate it with a conductive paste that efficiently arranges solder particles on electrodes, thereby improving conduction reliability.","specifically, we utilize the conductive paste as a sensor to monitor the accuracy of impt treatment plans in real-time.",1.4290220761800683
10,cot,2,3,"specifically, we utilize the conductive paste as a sensor to monitor the accuracy of impt treatment plans in real-time.","by embedding the sensor in the treatment room, we can continuously collect data on the setup and range uncertainties, which are then fed into the chance-constrained optimization model.",1.2048340916478542
10,cot,3,4,"by embedding the sensor in the treatment room, we can continuously collect data on the setup and range uncertainties, which are then fed into the chance-constrained optimization model.","this integrated system allows for the explicit control of plan robustness under representative uncertainty scenarios, leading to superior impt plans with improved target coverage, dose homogeneity, and normal tissue sparing.",0.7587564987295564
10,cot,4,5,"this integrated system allows for the explicit control of plan robustness under representative uncertainty scenarios, leading to superior impt plans with improved target coverage, dose homogeneity, and normal tissue sparing.","our results demonstrate that this novel approach can yield clinically acceptable plans within a reasonable time frame, making it a promising solution for improving the accuracy and reliability of impt treatments.",1.7550038400355652
10,got,0,1,a novel approach to improving the reliability and precision of intensity-modulated proton therapy (impt) plans is presented.,"by leveraging the principles of chance-constrained optimization from paper 1, we develop a framework that integrates the use of conductive pastes containing solder particles with a positive zeta potential, as described in paper 2.",-0.13071850947599323
10,got,1,2,"by leveraging the principles of chance-constrained optimization from paper 1, we develop a framework that integrates the use of conductive pastes containing solder particles with a positive zeta potential, as described in paper 2.","the conductive paste is used to create a network of electrodes that can efficiently arrange solder particles on the surface of the electrodes, enabling the development of more accurate and reliable dose distributions in impt planning.",1.3460174014635475
10,got,2,3,"the conductive paste is used to create a network of electrodes that can efficiently arrange solder particles on the surface of the electrodes, enabling the development of more accurate and reliable dose distributions in impt planning.","the chance-constrained optimization framework is used to generate treatment plans that are robust against range and patient setup uncertainties, thereby improving the overall treatment outcome.",1.2724638613425416
10,got,3,4,"the chance-constrained optimization framework is used to generate treatment plans that are robust against range and patient setup uncertainties, thereby improving the overall treatment outcome.","the combined approach yields impt plans with enhanced target dose homogeneity, improved normal tissue sparing, and increased robustness to uncertainties.",1.4685773979479109
10,got,4,5,"the combined approach yields impt plans with enhanced target dose homogeneity, improved normal tissue sparing, and increased robustness to uncertainties.","by integrating the conductive paste and chance-constrained optimization, our method demonstrates significant potential for improving the efficacy and reliability of impt treatments.",1.6029522585812475
10,got,5,6,"by integrating the conductive paste and chance-constrained optimization, our method demonstrates significant potential for improving the efficacy and reliability of impt treatments.",this innovative approach has the potential to revolutionize the field of radiation oncology by providing more precise and personalized treatment plans for cancer patients.,0.2146527504204275
10,tot,0,1,"we introduce a novel approach to fabricate highly conductive, implantable radiation therapy devices that integrate probabilistic optimization techniques with advanced materials science.","our method leverages chance-constrained optimization to generate intensity-modulated proton therapy (impt) plans that account for range and patient setup uncertainties, ensuring robust treatment delivery.",1.2189153431698976
10,tot,1,2,"our method leverages chance-constrained optimization to generate intensity-modulated proton therapy (impt) plans that account for range and patient setup uncertainties, ensuring robust treatment delivery.","to enhance the conduction reliability between electrodes, we incorporate a specially designed conductive paste that utilizes thermosetting components and solder particles with a positive zeta potential.",0.14398869081656754
10,tot,2,3,"to enhance the conduction reliability between electrodes, we incorporate a specially designed conductive paste that utilizes thermosetting components and solder particles with a positive zeta potential.","this novel paste enables efficient arrangement of solder particles on electrodes, improving conduction performance.",3.4039607697920107
10,tot,3,4,"this novel paste enables efficient arrangement of solder particles on electrodes, improving conduction performance.","by integrating these advancements, we have developed implantable devices that combine precise radiation therapy with reliable electrical conduction.",0.6200132787643045
10,tot,4,5,"by integrating these advancements, we have developed implantable devices that combine precise radiation therapy with reliable electrical conduction.","our results demonstrate that this hybrid approach yields significant improvements in plan robustness, target dose homogeneity, and normal tissue sparing, while maintaining fast computation times.",0.14817302871205967
10,tot,5,6,"our results demonstrate that this hybrid approach yields significant improvements in plan robustness, target dose homogeneity, and normal tissue sparing, while maintaining fast computation times.","this innovative solution has the potential to revolutionize the treatment of cancer, enabling personalized, high-precision radiation therapy with enhanced conduction reliability.",0.5387697063926189
10,tot,6,7,"this innovative solution has the potential to revolutionize the treatment of cancer, enabling personalized, high-precision radiation therapy with enhanced conduction reliability.","our work showcases the exciting possibilities at the intersection of advanced materials, computational optimization, and biomedical engineering.",1.231692622233099
10,one_shot,0,1,we propose a novel approach to develop implantable medical devices with enhanced conduction reliability under uncertainty.,"by combining the probabilistic framework of chance-constrained optimization from intensity-modulated proton therapy planning and the design of a conductive paste with improved solder particle arrangement, our method enables robust and efficient signal transmission in medical devices.",0.6992556610105505
10,one_shot,1,2,"by combining the probabilistic framework of chance-constrained optimization from intensity-modulated proton therapy planning and the design of a conductive paste with improved solder particle arrangement, our method enables robust and efficient signal transmission in medical devices.","the conductive paste, featuring solder particles with positive zeta potential, is integrated into a mixed-integer optimization framework that accounts for uncertainty in device placement and environmental factors.",1.8303078195770528
10,one_shot,2,3,"the conductive paste, featuring solder particles with positive zeta potential, is integrated into a mixed-integer optimization framework that accounts for uncertainty in device placement and environmental factors.","this approach yields implantable devices with improved signal conduction and reduced failure rates, demonstrating potential for applications in brain-computer interfaces, neural prosthetics, and other biomedical technologies.",0.6150488275644986
10,few_shot,0,1,we propose a novel approach to enhance the reliability and robustness of intensity-modulated proton therapy (impt) treatment plans in the presence of uncertainties.,"by incorporating a conductive paste with solder particles having a positive zeta potential into the impt planning framework, we improve the conduction reliability between electrodes and reduce the impact of uncertainties.",1.292551090998016
10,few_shot,1,2,"by incorporating a conductive paste with solder particles having a positive zeta potential into the impt planning framework, we improve the conduction reliability between electrodes and reduce the impact of uncertainties.","this hybrid method leverages the benefits of chance-constrained optimization, which explicitly controls plan robustness under representative uncertainty scenarios, and the improved solder particle arrangement, which enhances the conduction properties of the conductive paste.",1.2152270032394936
10,few_shot,2,3,"this hybrid method leverages the benefits of chance-constrained optimization, which explicitly controls plan robustness under representative uncertainty scenarios, and the improved solder particle arrangement, which enhances the conduction properties of the conductive paste.","our approach enables the generation of clinically acceptable impt plans with improved target coverage, dose homogeneity, and normal tissue sparing, while also making the plan more robust to uncertainties.",0.34775958296895254
10,few_shot,3,4,"our approach enables the generation of clinically acceptable impt plans with improved target coverage, dose homogeneity, and normal tissue sparing, while also making the plan more robust to uncertainties.",the tolerance level can be varied to control the tradeoff between plan robustness and quality.,0.365408442600494
10,few_shot,4,5,the tolerance level can be varied to control the tradeoff between plan robustness and quality.,our method shows promise for improving the accuracy and reliability of impt treatment plans in clinical practice.,0.9249226963401849
10,gen_abs,0,1,"in this study, we propose a novel approach to enhance the accuracy and reliability of intensity-modulated proton therapy (impt) by incorporating magnetic nanoparticles as a contrast medium for real-time monitoring of proton beam delivery.","building on the concept of chance-constrained optimization presented in paper 1, we introduce a new application of thermosetting conductive pastes, as described in paper 2, to create a zeta-potential-enhanced solder paste for implanting hyper-magnetic maghemite nanoparticles onto impt beam monitors.",1.1690950649026575
